"rewardDate","validator","validatorName","startEpoch","endEpoch","epochRange","epochsInDay","previousDayRewards","endOfDayRewards","dailyRewards","usd","gbp","eur","jpy","cny","inr","aud","krw"
"2022-02-22","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","7742","7784","7742-7784","42","392.4374259482253","392.4374259482253","0","0.12065390476190478","0.08883802380952378","0.10652869047619044","13.863571428571428","0.7639216904761904","9.016666666666666","0.1673125238095238","3.7373809523809522"
"2022-02-23","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","7785","7833","7785-7833","49","392.4374259482253","392.4374259482253","0","0.1230533673469388","0.09061567346938776","0.10864457142857144","14.156938775510206","0.7776231020408165","9.183265306122449","0.16990516326530608","2.9308163265306124"
"2022-02-24","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","7834","7879","7834-7879","46","392.4374259482253","392.4374259482253","0","0.10677419565217396","0.07946934782608693","0.09522297826086958","12.27847826086957","0.6751464782608696","8.044130434782609","0.14883399999999994","2.7697826086956523"
"2022-02-25","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","7880","7927","7880-7927","46","392.4374259482253","392.4374259482253","0","0.118446","0.08838771739130433","0.10551954347826087","13.675217391304352","0.7482903913043479","8.910434782608693","0.16438397826086956","3.341521739130435"
"2022-02-26","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","7928","7976","7928-7976","48","392.4374259482253","392.4374259482253","0","0.13635314583333336","0.10169827083333334","0.12095062500000003","15.756666666666666","0.8613578541666667","10.234791666666665","0.18864158333333333","3.5810416666666662"
"2022-02-27","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","7977","8024","7977-8024","48","392.4374259482253","392.4374259482253","0","0.1454084583333333","0.10853635416666672","0.12921437500000002","16.798541666666665","0.9183395","10.914375","0.20126404166666667","3.452291666666667"
"2022-02-28","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","8025","8072","8025-8072","45","392.4374259482253","392.4374259482253","0","0.14150973333333333","0.10568764444444448","0.12642617777777776","16.321111111111108","0.8929907555555557","10.679777777777776","0.19597811111111108","3.949777777777778"
"2022-03-01","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","8073","8121","8073-8121","47","392.4374259482253","392.4374259482253","0","0.15126017021276594","0.11304744680851062","0.1354632978723404","17.385319148936166","0.9547924255319151","11.431702127659578","0.20827193617021278","3.6261702127659574"
"2022-03-02","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","8122","8171","8122-8171","50","392.4374259482253","392.4374259482253","0","0.14231186000000004","0.10669767999999999","0.12810298","16.406800000000004","0.8989328200000002","10.7722","0.19567894000000002","3.3512"
"2022-03-03","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","8172","8219","8172-8219","48","392.4374259482253","392.4374259482253","0","0.13724558333333334","0.10262397916666667","0.12384006250000001","15.867708333333331","0.8673155625","10.408333333333335","0.18771770833333334","3.3320833333333333"
"2022-03-04","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","8220","8268","8220-8268","47","392.4374259482253","392.4374259482253","0","0.13176231914893616","0.09922589361702129","0.12009785106382975","15.17787234042553","0.8326040425531913","10.046808510638296","0.17921251063829785","3.3334042553191487"
"2022-03-05","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","8269","8316","8269-8316","47","392.4374259482253","392.4374259482253","0","0.13690357446808513","0.10349765957446809","0.12525493617021277","15.719148936170217","0.8649155106382977","10.460851063829788","0.18573263829787237","3.659787234042553"
"2022-03-06","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","8317","8362","8317-8362","44","392.4374259482253","392.4374259482253","0","0.1378235","0.10420124999999994","0.12612161363636365","15.827045454545459","0.8708307272727275","10.532499999999999","0.18698190909090914","3.758863636363636"
"2022-03-07","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","8363","8410","8363-8410","47","392.4374259482253","392.4374259482253","0","0.1306940425531915","0.09926263829787234","0.1202523191489362","15.047446808510639","0.8260413617021276","10.05191489361702","0.17719697872340429","3.4508510638297873"
"2022-03-08","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","8411","8459","8411-8459","48","392.4374259482253","392.4374259482253","0","0.12354108333333337","0.09421799999999998","0.11345241666666661","14.278333333333334","0.7804165416666665","9.506458333333333","0.16943545833333332","3.134375"
"2022-03-09","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","8460","8508","8460-8508","49","392.4374259482253","392.4374259482253","0","0.12464500000000002","0.09479457142857144","0.11341528571428573","14.437755102040814","0.7874464489795917","9.54591836734694","0.17055906122448977","2.9516326530612242"
"2022-03-10","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","8509","8557","8509-8557","47","392.4374259482253","392.4374259482253","0","0.1201728085106383","0.09144176595744682","0.1089614893617021","13.945531914893616","0.7596455531914894","9.170212765957446","0.16374751063829787","3.12468085106383"
"2022-03-11","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","8558","8607","8558-8607","40","392.4374259482253","392.4374259482253","0","0.12059130000000003","0.09225367500000001","0.10996967499999999","14.0905","0.7635536499999999","9.228","0.164695175","3.761"
"2022-03-12","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","8608","8656","8608-8656","47","392.4374259482253","392.4374259482253","0","0.12034629787234041","0.09230217021276596","0.11026782978723407","14.115744680851062","0.7629718297872342","9.237234042553192","0.16506097872340425","3.167872340425532"
"2022-03-13","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","8657","8704","8657-8704","43","392.4374259482253","392.4374259482253","0","0.12236583720930229","0.09384311627906977","0.11209637209302324","14.354883720930236","0.7757747674418606","9.39302325581395","0.16780072093023254","3.4420930232558136"
"2022-03-14","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","8705","8754","8705-8754","50","392.4374259482253","392.4374259482253","0","0.11920771999999999","0.09148123999999998","0.10892254","14.056","0.75805824","9.127199999999998","0.16471032000000005","2.9142"
"2022-03-15","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","8755","8803","8755-8803","46","392.4374259482253","392.4374259482253","0","0.11344641304347823","0.08699267391304347","0.10340123913043478","13.407391304347831","0.7229709999999999","8.669782608695655","0.15769643478260867","3.1867391304347827"
"2022-03-16","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","8804","8851","8804-8851","41","392.4374259482253","392.4374259482253","0","0.11904982926829273","0.09099129268292683","0.10828595121951219","14.098536585365853","0.7564435853658535","9.075121951219513","0.16444578048780487","3.723414634146341"
"2022-03-17","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","8852","8898","8852-8898","37","392.4374259482253","392.4374259482253","0","0.1254500810810811","0.09536335135135138","0.11338313513513516","14.889189189189192","0.7964312702702702","9.524324324324324","0.1708698918918919","4.173783783783784"
"2022-03-18","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","8899","8951","8899-8951","41","392.4374259482253","392.4374259482253","0","0.12682751219512198","0.09639558536585367","0.11465458536585368","15.09170731707317","0.8065407317073173","9.647073170731703","0.17153843902439023","3.7965853658536584"
"2022-03-19","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","8952","9000","8952-9000","40","392.4374259482253","392.4374259482253","0","0.12689777500000002","0.0962733","0.11468177499999999","15.128000000000005","0.80722205","9.638000000000002","0.17090625","3.70775"
"2022-03-20","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","9001","9051","9001-9051","50","392.4374259482253","392.4374259482253","0","0.1225235","0.0929645","0.11074754000000002","14.606399999999997","0.7793967999999998","9.305399999999999","0.16507635999999995","2.9792"
"2022-03-21","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","9052","9101","9052-9101","50","392.4374259482253","392.4374259482253","0","0.12439130000000002","0.09449468","0.11269534000000002","14.837600000000004","0.7909356","9.476800000000003","0.16809231999999993","3.1286"
"2022-03-22","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","9102","9149","9102-9149","46","392.4374259482253","392.4374259482253","0","0.13705121739130438","0.1037672391304348","0.12447056521739128","16.521086956521735","0.872221695652174","10.44391304347826","0.18455160869565218","3.8528260869565214"
"2022-03-23","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","9150","9195","9150-9195","43","392.4374259482253","392.4374259482253","0","0.1564953720930232","0.11825058139534884","0.1421375581395349","18.938139534883717","0.9970253023255815","11.943720930232558","0.20939199999999994","4.681627906976744"
"2022-03-24","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","9196","9245","9196-9245","46","392.4374259482253","392.4374259482253","0","0.15847749999999997","0.12017406521739134","0.14417965217391304","19.295217391304348","1.0095016956521738","12.10086956521739","0.21144128260869574","3.8752173913043477"
"2022-03-25","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","9246","9295","9246-9295","46","392.4374259482253","392.4374259482253","0","0.1492716739130435","0.11313043478260872","0.13560047826086954","18.19173913043478","0.9500156086956524","11.380217391304345","0.19862773913043472","3.947391304347826"
"2022-03-26","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","9296","9346","9296-9346","46","392.4374259482253","392.4374259482253","0","0.14779463043478258","0.11204830434782609","0.1345539782608696","18.043478260869566","0.9409044782608695","11.273043478260874","0.1966808913043479","3.9356521739130432"
"2022-03-27","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","9347","9394","9347-9394","45","392.4374259482253","392.4374259482253","0","0.1470304444444444","0.11148717777777778","0.13384986666666668","17.950222222222223","0.9360591111111108","11.215111111111113","0.1956548222222222","4.301555555555556"
"2022-03-28","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","9395","9444","9395-9444","45","392.4374259482253","392.4374259482253","0","0.16024124444444443","0.1220861777777778","0.14605322222222228","19.77799999999999","1.0209887333333334","12.208000000000002","0.2134867777777778","4.291333333333333"
"2022-03-29","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","9445","9493","9445-9493","45","392.4374259482253","392.4374259482253","0","0.15738795555555554","0.12010817777777781","0.1424903111111111","19.39066666666667","1.0021427777777776","11.935111111111109","0.20996491111111115","4.233555555555555"
"2022-03-30","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","9494","9542","9494-9542","43","392.4374259482253","392.4374259482253","0","0.156968511627907","0.1195475581395349","0.1409846976744186","19.146511627906975","0.9972798372093026","11.895813953488375","0.20884630232558138","4.461860465116279"
"2022-03-31","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","9543","9595","9543-9595","44","392.4374259482253","392.4374259482253","0","0.1565056136363636","0.11917120454545453","0.14071336363636358","19.073181818181816","0.9928089090909092","11.865909090909094","0.20893738636363637","4.083636363636364"
"2022-04-01","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","9596","9648","9596-9648","36","392.4374259482253","392.4374259482253","0","0.14865747222222223","0.11328238888888892","0.13447780555555552","18.205","0.9450382500000002","11.293611111111112","0.1983323333333333","5.152777777777778"
"2022-04-02","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","9649","9703","9649-9703","46","392.4374259482253","392.4374259482253","0","0.15165332608695653","0.1156400217391304","0.13728602173913043","18.578478260869566","0.9649856521739133","11.520434782608694","0.20235282608695648","3.9480434782608698"
"2022-04-03","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","9704","9757","9704-9757","54","392.4374259482253","392.4374259482253","0","0.14880287037037043","0.11347696296296296","0.13473753703703703","18.232407407407404","0.9468475370370372","11.302962962962964","0.19865022222222214","3.419259259259259"
"2022-04-04","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","9758","9810","9758-9810","51","392.4374259482253","392.4374259482253","0","0.1502039411764706","0.11453417647058821","0.13638386274509803","18.42607843137255","0.9557977450980389","11.355294117647059","0.19972374509803917","3.594313725490196"
"2022-04-05","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","9811","9864","9811-9864","53","392.4374259482253","392.4374259482253","0","0.14884028301886792","0.11350798113207547","0.13590941509433963","18.307547169811315","0.9471813962264153","11.223018867924523","0.196013962264151","3.332075471698113"
"2022-04-05","rv1qfa8fy08dv7fm6jnd46arcjdzg4sjycne564jw2kl5pflsv8hvlazy87qx4","SHELT!","9865","9866","9865-9866","2","392.4374259482253","392.4374259482253","0","0.14361400000000002","0.10981450000000001","0.131668","17.75","0.9139740000000001","10.84","0.189363","87.685"
"2022-04-05","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","SHELT!","0","9866","9865-9866","0","392.4374259482253","392.4374259482253","0","","","","","","","",""
"2022-04-05","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","SHELT!","0","9866","9865-9866","0","392.4374259482253","392.4374259482253","0","","","","","","","",""
"2022-04-05","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","SHELT!","0","9866","9865-9866","0","392.4374259482253","392.4374259482253","0","","","","","","","",""
"2022-04-05","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","SHELT!","0","9866","9865-9866","0","392.4374259482253","392.4374259482253","0","","","","","","","",""
"2022-04-05","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","SHELT!","0","9866","9865-9866","0","392.4374259482253","392.4374259482253","0","","","","","","","",""
"2022-04-05","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","SHELT!","0","9866","9865-9866","0","392.4374259482253","392.4374259482253","0","","","","","","","",""
"2022-04-05","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","SHELT!","0","9866","9865-9866","0","392.4374259482253","392.4374259482253","0","","","","","","","",""
"Up To: 2021-12-20T23:31:02.942Z","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","0","5251","Up To: 5251","0","0.21587000386352884","0.21587000386352884","0.21587000386352884","","","","","","","",""
"2021-12-21","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","5252","5292","5252-5292","35","0.21587000386352884","9.054806214022392","8.838936210158863","0.2619937428571429","0.19791071428571425","0.2322101142857143","29.81942857142856","1.6694285714285717","19.820857142857147","0.3674790285714285",""
"2021-12-22","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","5293","5334","5293-5334","35","9.054806214022392","18.09608942064733","9.04128320662494","0.2696458857142857","0.20282902857142857","0.23877957142857145","30.794571428571427","1.7180000000000002","20.378","0.37664859999999994",""
"2021-12-23","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","5335","5376","5335-5376","30","18.09608942064733","27.14536429988584","9.04927487923851","0.2619890333333333","0.19565976666666665","0.2312760333333333","29.945000000000004","1.668666666666666","19.711666666666666","0.36243359999999997",""
"2021-12-24","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","5377","5417","5377-5417","17","27.14536429988584","35.972559337813436","8.827195037927595","0.2879369411764706","0.2148529411764706","0.2542718823529412","32.93352941176471","1.8341176470588234","21.61882352941177","0.3982088235294117",""
"2021-12-25","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","5418","5459","5418-5459","42","35.972559337813436","45.0136680854921","9.041108747678663","0.28319492857142864","0.21153790476190476","0.250116880952381","32.39928571428571","1.802857142857143","21.271904761904757","0.39203857142857146",""
"2021-12-26","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","5460","5500","5460-5500","41","45.0136680854921","53.82001608079372","8.806347995301621","0.28648741463414623","0.21396648780487804","0.2528296829268293","32.77414634146343","1.8241463414634151","21.57487804878049","0.3965677317073171",""
"2021-12-27","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","5501","5542","5501-5542","42","53.82001608079372","62.83582521098651","9.015809130192793","0.30078476190476194","0.22415909523809519","0.2656927857142856","34.49166666666666","1.9166666666666667","22.557142857142864","0.41599407142857153",""
"2021-12-28","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","5543","5583","5543-5583","40","62.83582521098651","71.62896328977149","8.793138078784978","0.3019834","0.22473372499999997","0.26679307499999994","34.677250000000015","1.9242499999999996","22.57725","0.4172051249999999",""
"2021-12-29","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","5584","5624","5584-5624","41","71.62896328977149","80.19940643659356","8.570443146822072","0.285082243902439","0.21195165853658537","0.2519004146341463","32.76","1.8156097560975617","21.281951219512198","0.3940080487804878",""
"2021-12-30","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","5625","5665","5625-5665","41","80.19940643659356","88.95513111929176","8.755724682698201","0.2579025609756098","0.19117004878048782","0.22771502439024383","29.68439024390244","1.6426829268292678","19.20219512195122","0.3554091219512195",""
"2021-12-31","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","5666","5704","5666-5704","39","88.95513111929176","97.2578781817574","8.302747062465642","0.2578635128205128","0.19085507692307696","0.22737189743589745","29.677435897435892","1.6399999999999995","19.1848717948718","0.3551344871794871",""
"2022-01-01","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","5705","5735","5705-5735","31","97.2578781817574","104.22657975552647","6.968701573769067","0.2601323870967742","0.19224203225806452","0.22870893548387097","29.943870967741937","1.654193548387097","19.38354838709677","0.35808745161290323",""
"2022-01-02","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","5736","5766","5736-5766","31","104.22657975552647","111.1790693540679","6.952489598541433","0.2636851612903226","0.19487116129032256","0.2318415806451613","30.352258064516132","1.6758064516129028","19.648709677419358","0.36295793548387095",""
"2022-01-03","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","5767","5807","5767-5807","41","111.1790693540679","120.43320589790164","9.254136543833738","0.2538579512195122","0.1881118536585366","0.22405958536585363","29.25756097560976","1.6134146341463416","18.886585365853662","0.3511543658536585",""
"2022-01-04","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","5808","5847","5808-5847","39","120.43320589790164","129.5980643517869","9.164858453885245","0.25099312820512815","0.18589130769230772","0.2222498205128205","29.1","1.5953846153846158","18.709999999999997","0.3477674358974359",""
"2022-01-05","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","5848","5888","5848-5888","41","129.5980643517869","138.7557641920248","9.15769984023791","0.24178858536585368","0.1784916341463415","0.21380419512195126","28.03878048780487","1.5360975609756098","17.992682926829268","0.3338713658536586",""
"2022-01-06","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","5889","5929","5889-5929","24","138.7557641920248","148.12278155535023","9.36701736332543","0.23027537500000003","0.17010404166666662","0.20371337499999997","26.68291666666667","1.4691666666666665","17.137916666666666","0.3208231666666666",""
"2022-01-07","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","5930","5969","5930-5969","40","148.12278155535023","157.255158042346","9.132376486995781","0.22341795000000006","0.16477922499999997","0.19734307499999998","25.866000000000003","1.4249999999999996","16.601000000000003","0.31179155",""
"2022-01-08","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","5970","6010","5970-6010","41","157.255158042346","166.60777634747865","9.352618305132637","0.20939297560975614","0.1540639512195122","0.1843018536585366","24.199024390243903","1.3353658536585369","15.547317073170737","0.29158651219512194",""
"2022-01-09","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","6011","6049","6011-6049","39","166.60777634747865","175.50252536678818","8.894749019309529","0.2105065641025641","0.1549238717948718","0.1853069743589743","24.332820512820515","1.3420512820512822","15.627692307692309","0.2931376666666667",""
"2022-01-10","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","6050","6089","6050-6089","40","175.50252536678818","184.60117924505903","9.098653878270852","0.21321292500000003","0.15702650000000004","0.18819142499999994","24.619750000000003","1.359","15.798750000000002","0.29689424999999997",""
"2022-01-11","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","6090","6129","6090-6129","40","184.60117924505903","193.68288994313843","9.081710698079405","0.211729","0.15564800000000004","0.18660087500000005","24.425999999999995","1.3490000000000004","15.646499999999998","0.2944687",""
"2022-01-12","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","6130","6169","6130-6169","40","193.68288994313843","202.762647662792","9.079757719653571","0.2242728","0.1641265","0.19677070000000005","25.808250000000005","1.4272500000000004","16.561500000000002","0.30971095000000004",""
"2022-01-13","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","6170","6207","6170-6207","38","202.762647662792","211.1617837539743","8.3991360911823","0.23257673684210523","0.1694928421052632","0.20300473684210524","26.600789473684213","1.479210526315789","17.190263157894734","0.3189397631578948",""
"2022-01-14","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","6208","6245","6208-6245","38","211.1617837539743","219.7862786360347","8.62449488206039","0.23091050000000002","0.1684974736842105","0.20176092105263158","26.303421052631574","1.4673684210526314","17.111315789473686","0.3185087631578947",""
"2022-01-15","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","6246","6282","6246-6282","36","219.7862786360347","228.11534216298605","8.329063526951359","0.23615400000000003","0.17268358333333333","0.20687491666666669","26.97638888888889","1.5005555555555556","17.51166666666667","0.32767313888888894",""
"2022-01-16","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","6283","6320","6283-6320","36","228.11534216298605","236.8199824484036","8.704640285417554","0.24256602777777778","0.17737311111111112","0.21249183333333338","27.70722222222222","1.5399999999999998","17.988611111111112","0.33660236111111114",""
"2022-01-17","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","6321","6363","6321-6363","22","236.8199824484036","246.87672510090488","10.05674265250127","0.21735218181818186","0.15921536363636368","0.19051918181818178","24.902272727272724","1.3804545454545456","16.14363636363636","0.30132495454545455","11.868181818181819"
"2022-01-18","rv1qdhvu7wf7ajpvhn8j4m9ptznkaktl5cru2lr5ep9qvze9e5sjqdxxhz9m3h","🔥 EasyStake (🇸🇬 SG)","6364","6404","6364-6404","41","246.87672510090488","256.4801919027632","9.603466801858303","0.21167360975609756","0.1554577804878049","0.18610626829268292","24.270731707317072","1.344390243902439","15.766097560975611","0.29430758536585366","6.000975609756098"
